unique_identifier,timestamp,price
BTC-AUD,1557151915316813,564358
LTC-AUD,1557151754535182,7508
ZEC-AUD,1557151754535183,6505
LTC-AUD,1557151342435569,7803
LTC-AUD,1557151342584555,7803
LTC-AUD,1557151342584555,7803
LTC-AUD,1557151342763558,7873
ETH-AUD,1557151754535188,18184
BTC-AUD,1557151754588180,559455
ETH-AUD,1557151807918394,18063
ETH-AUD,1557151807918402,18062
ETH-AUD,1557151808079391,18063
ETH-AUD,1557151808079391,18062
ETH-AUD,1557151808079391,18062
ETH-AUD,1557151808418396,18073
ETH-AUD,1557151808418404,18080
ETH-AUD,1557151808418412,18073
ETH-AUD,1557151808688393,18073
ETH-AUD,1557151808688393,18080
ETH-AUD,1557151808688393,18080
ETH-AUD,1557151808688393,18073
ZEC-AUD,1557151809144410,6742
ZEC-AUD,1557151809253396,6742
LTC-AUD,1557151809255398,7737
LTC-AUD,1557151809520399,7446
BTC-AUD,1557151809645398,562758
ETH-AUD,1557151809645405,18648
BTC-AUD,1557151809645406,562759
LTC-AUD,1557151809711398,7737
BTC-AUD,1557151809730397,562758
BTC-AUD,1557151809730397,562758
BTC-AUD,1557151809730397,562759
BTC-AUD,1557151809730397,562759
ETH-AUD,1557151809728397,18648
ETH-AUD,1557151809728398,18648
BTC-AUD,1557151810027401,558309
LTC-AUD,1557151810031400,7446
ETH-AUD,1557151810147411,18673
BTC-AUD,1557151810147412,562207
ETH-AUD,1557151810147419,18668
ETH-AUD,1557151810333400,18673
ETH-AUD,1557151810333400,18668
BTC-AUD,1557151810347400,562207
ETH-AUD,1557151810371402,18648
BTC-AUD,1557151810592402,562207
ETH-AUD,1557151810611404,18073
BTC-AUD,1557151810647410,562763
BTC-AUD,1557151810647418,562756
BTC-AUD,1557151810785403,562207
BTC-AUD,1557151810785404,558309
BTC-AUD,1557151810888402,562763
BTC-AUD,1557151810888402,562763
ETH-AUD,1557151758721217,18529
ZEC-AUD,1557151509682227,6865
ZEC-AUD,1557151758746198,6729
BTC-AUD,1557151759019202,560035
BTC-AUD,1557151759019202,560034
BTC-AUD,1557151759019202,560034
LTC-AUD,1557151759055212,7480
ETH-AUD,1557151759181198,18529
ETH-AUD,1557151759181199,18529
ETH-AUD,1557151759181200,18529
LTC-AUD,1557151759228199,7480
BTC-AUD,1557151908489786,563769
ZEC-AUD,1557151908555794,6278
ZEC-AUD,1557151908555806,6273
ZEC-AUD,1557151908644788,6278
ZEC-AUD,1557151908644788,6278
ZEC-AUD,1557151908658787,6273
ZEC-AUD,1557151908658787,6273
ETH-AUD,1557151908904792,18739
ETH-AUD,1557151759222219,18551
ZEC-AUD,1557151509863227,6785
ZEC-AUD,1557151509863231,6797
ZEC-AUD,1557151510008217,6866
ZEC-AUD,1557151510008217,6865
ZEC-AUD,1557151510009217,6785
ZEC-AUD,1557151510009218,6866
ZEC-AUD,1557151510009218,6785
ZEC-AUD,1557151510009219,6865
ZEC-AUD,1557151510009219,6785
ZEC-AUD,1557151510009219,6797
BTC-AUD,1557151510022217,553668
LTC-AUD,1557151510185228,7773
LTC-AUD,1557151510185236,7763
LTC-AUD,1557151510320218,7773
LTC-AUD,1557151510320218,7763
LTC-AUD,1557151510320219,7763
ETH-AUD,1557151759389199,18547
ETH-AUD,1557151759389200,18547
ETH-AUD,1557151759389201,18547
ETH-AUD,1557151759389201,18551
ETH-AUD,1557151759389201,18551
ETH-AUD,1557151908904808,18734
ETH-AUD,1557151908999788,18739
LTC-AUD,1557151248402181,7914
LTC-AUD,1557151248422183,7655
LTC-AUD,1557151248472183,7655
BTC-AUD,1557151248498182,540325
BTC-AUD,1557151248498183,540325
BTC-AUD,1557151248498184,540325
BTC-AUD,1557151248498185,540325
ZEC-AUD,1557151248757183,7040
ZEC-AUD,1557151248757184,7040
ETH-AUD,1557151249631190,18812
BTC-AUD,1557151249764196,543577
ETH-AUD,1557151249986188,18812
ETH-AUD,1557151249986188,18812
BTC-AUD,1557151250133193,541399
BTC-AUD,1557151250264202,544110
BTC-AUD,1557151250407189,543577
BTC-AUD,1557151250407189,543577
BTC-AUD,1557151250512191,541399
BTC-AUD,1557151250512191,541399
BTC-AUD,1557151250512191,544110
ZEC-AUD,1557151918525826,6705
ZEC-AUD,1557151918525826,6705
LTC-AUD,1557151918974834,7595
LTC-AUD,1557151919171828,7595
LTC-AUD,1557151919628848,7431
LTC-AUD,1557151919692831,7431
BTC-AUD,1557151920136849,565485
LTC-AUD,1557151920286834,7431
ETH-AUD,1557151920637846,18563
ETH-AUD,1557151920906835,18563
BTC-AUD,1557151921140841,566601
BTC-AUD,1557151921140845,566603
BTC-AUD,1557151921380837,566601
BTC-AUD,1557151921380838,566601
BTC-AUD,1557151921380839,566601
BTC-AUD,1557151921380839,566603
BTC-AUD,1557151921380840,566603
BTC-AUD,1557151921380841,566603
BTC-AUD,1557151250512191,544110
LTC-AUD,1557151250653200,7937
LTC-AUD,1557151251336193,7937
LTC-AUD,1557151251336193,7937
ETH-AUD,1557151251474196,18752
ZEC-AUD,1557151672762877,6827
ETH-AUD,1557151672827874,18433
BTC-AUD,1557151672922861,560724
ETH-AUD,1557151673010859,18433
ETH-AUD,1557151673010859,18433
ZEC-AUD,1557151673029859,6827
BTC-AUD,1557151571303458,554720
ZEC-AUD,1557151571327462,6740
BTC-AUD,1557151571875462,554720
LTC-AUD,1557151572720466,7580
ZEC-AUD,1557151572720467,6689
LTC-AUD,1557151572832464,7580
LTC-AUD,1557151572832464,7580
ZEC-AUD,1557151572900465,6689
BTC-AUD,1557151573222475,554155
BTC-AUD,1557151573333466,554155
BTC-AUD,1557151573333467,554155
BTC-AUD,1557151573333468,554155
LTC-AUD,1557151573701470,7769
LTC-AUD,1557151574225476,7581
LTC-AUD,1557151574349470,7581
LTC-AUD,1557151574842476,7771
LTC-AUD,1557151574857473,7771
BTC-AUD,1557151575087474,560833
LTC-AUD,1557151575228484,7598
BTC-AUD,1557151575250474,560833
BTC-AUD,1557151575250474,560833
LTC-AUD,1557151575386474,7598
LTC-AUD,1557151575386474,7598
LTC-AUD,1557151576739490,7604
BTC-AUD,1557151576739497,553592
BTC-AUD,1557151576920481,553592
LTC-AUD,1557151577072481,7604
LTC-AUD,1557151577104483,7817
LTC-AUD,1557151577239482,7817
BTC-AUD,1557151577606496,560253
ETH-AUD,1557151577784492,18754
ZEC-AUD,1557151577903486,6727
ZEC-AUD,1557151577904485,6727
BTC-AUD,1557151577906484,560253
BTC-AUD,1557151577906484,560253
ETH-AUD,1557151577923484,18754
ZEC-AUD,1557151578109488,6806
BTC-AUD,1557151810888402,562756
BTC-AUD,1557151810888402,562756
ETH-AUD,1557151811695406,18073
ETH-AUD,1557151812736411,18063
ETH-AUD,1557151812736412,18063
BTC-AUD,1557151812933415,558315
BTC-AUD,1557151813082413,558315
ZEC-AUD,1557151813160414,6718
BTC-AUD,1557151813434413,558866
ZEC-AUD,1557151813451412,6718
ZEC-AUD,1557151813451412,6718
BTC-AUD,1557151813610413,558866
ETH-AUD,1557151813981417,18668
ETH-AUD,1557151813981418,18668
LTC-AUD,1557151814946436,7434
LTC-AUD,1557151815024418,7434
LTC-AUD,1557151815024419,7434
ETH-AUD,1557151815179439,18632
ETH-AUD,1557151815288420,18632
ETH-AUD,1557151815288420,18632
BTC-AUD,1557151816950431,558858
LTC-AUD,1557151818192433,7755
LTC-AUD,1557151818369433,7755
LTC-AUD,1557151818369433,7755
BTC-AUD,1557151818695446,563322
BTC-AUD,1557151818748433,563322
BTC-AUD,1557151818748434,563322
BTC-AUD,1557151818748435,563322
ZEC-AUD,1557151673029859,6827
BTC-AUD,1557151723761059,554506
BTC-AUD,1557151723795060,554529
BTC-AUD,1557151724192061,554529
ZEC-AUD,1557151776910271,6771
LTC-AUD,1557151777122270,7711
ZEC-AUD,1557151777177269,6771
ZEC-AUD,1557151777177269,6771
LTC-AUD,1557151777186270,7711
LTC-AUD,1557151724669062,7815
ZEC-AUD,1557151416149847,6819
LTC-AUD,1557151416174849,7785
ETH-AUD,1557151416174848,18650
LTC-AUD,1557151416303848,7707
ETH-AUD,1557151416288868,18806
BTC-AUD,1557151416377849,553781
BTC-AUD,1557151416460849,552669
BTC-AUD,1557151416460853,552677
BTC-AUD,1557151416460857,552670
LTC-AUD,1557151416612851,7707
ETH-AUD,1557151416606849,18806
BTC-AUD,1557151416705849,552669
BTC-AUD,1557151416705849,552669
BTC-AUD,1557151416705849,552677
BTC-AUD,1557151416705850,553781
BTC-AUD,1557151416705850,552677
BTC-AUD,1557151416705851,552677
BTC-AUD,1557151416705852,552677
BTC-AUD,1557151416705852,552670
BTC-AUD,1557151416705853,552670
ZEC-AUD,1557151416790861,6813
BTC-AUD,1557151416790863,553240
BTC-AUD,1557151416790867,553240
ETH-AUD,1557151908999788,18739
ETH-AUD,1557151908999788,18734
ETH-AUD,1557151908999789,18734
LTC-AUD,1557151919628844,7429
ETH-AUD,1557151919628846,18588
BTC-AUD,1557151919713831,565490
LTC-AUD,1557151919715831,7429
BTC-AUD,1557151909407791,563788
ETH-AUD,1557158773623185,0
ETH-AUD,1557151919727831,18588
LTC-AUD,1557151919979838,7585
BTC-AUD,1557151920136845,565490
ETH-AUD,1557151920136852,18566
LTC-AUD,1557151920243833,7585
LTC-AUD,1557151920243833,7585
ETH-AUD,1557151920365834,18588
LTC-AUD,1557151920481844,7587
LTC-AUD,1557151920613834,7587
LTC-AUD,1557151920613835,7587
LTC-AUD,1557151920613836,7587
LTC-AUD,1557151923655856,7453
LTC-AUD,1557151923655860,7450
BTC-AUD,1557151923939850,566094
BTC-AUD,1557151923942848,566094
ZEC-AUD,1557151923946848,6293
LTC-AUD,1557151923991847,7453
LTC-AUD,1557151923991848,7453
LTC-AUD,1557151923991849,7453
LTC-AUD,1557151923991850,7453
LTC-AUD,1557151923991850,7450
LTC-AUD,1557151923991851,7450
BTC-AUD,1557151923997864,562646
BTC-AUD,1557151924060848,562646
BTC-AUD,1557151924060848,562646
ZEC-AUD,1557151924117849,6293
BTC-AUD,1557151924498866,562635
BTC-AUD,1557151924648850,562635
BTC-AUD,1557151924648851,562635
ZEC-AUD,1557151924665857,6267
ZEC-AUD,1557151924816853,6267
ZEC-AUD,1557151924816853,6267
BTC-AUD,1557151924998868,563198
ETH-AUD,1557151924998871,18792
ZEC-AUD,1557151925059854,6736
ZEC-AUD,1557151925137853,6736
ETH-AUD,1557151925166872,18539
BTC-AUD,1557151925206852,563198
ETH-AUD,1557151925227852,18792
ETH-AUD,1557151925227853,18792
BTC-AUD,1557151925241853,563198
ETH-AUD,1557151925294855,18539
ETH-AUD,1557151925294856,18539
LTC-AUD,1557151925317857,7439
LTC-AUD,1557151925317858,7439
ZEC-AUD,1557151925587855,6736
BTC-AUD,1557151925597855,562635
ETH-AUD,1557151925667858,18546
LTC-AUD,1557151926186858,7450
BTC-AUD,1557151926508862,563755
ETH-AUD,1557151926508869,18833
BTC-AUD,1557151926577860,563198
ETH-AUD,1557151926625858,18833
ETH-AUD,1557151926625858,18833
BTC-AUD,1557151754588180,559455
BTC-AUD,1557151678870887,560164
ETH-AUD,1557151678870890,18414
ETH-AUD,1557151678968882,18414
BTC-AUD,1557151679025883,554550
BTC-AUD,1557151513285232,555872
BTC-AUD,1557151513285232,555872
BTC-AUD,1557151513285232,555896
BTC-AUD,1557151513285232,555896
ETH-AUD,1557151513321231,18352
ETH-AUD,1557151513321231,18352
ZEC-AUD,1557151513329230,6878
ZEC-AUD,1557151513329230,6878
ZEC-AUD,1557151513329230,6862
ZEC-AUD,1557151513329230,6862
ZEC-AUD,1557151513388241,6779
ZEC-AUD,1557151513704251,6861
ZEC-AUD,1557151513887232,6861
ZEC-AUD,1557151513887232,6861
ETH-AUD,1557151514897244,18738
LTC-AUD,1557151515401240,7613
LTC-AUD,1557151515401244,7616
ZEC-AUD,1557151515401249,6774
ETH-AUD,1557151515401254,18759
ETH-AUD,1557151515513239,18759
ZEC-AUD,1557151515512239,6774
ZEC-AUD,1557151515512240,6774
ZEC-AUD,1557151515512241,6774
ZEC-AUD,1557151515512242,6774
LTC-AUD,1557151515524239,7613
LTC-AUD,1557151515524240,7613
LTC-AUD,1557151515524240,7616
LTC-AUD,1557151515524241,7616
LTC-AUD,1557151515524242,7616
LTC-AUD,1557151515524243,7616
LTC-AUD,1557151515708245,7761
LTC-AUD,1557151515948240,7761
LTC-AUD,1557151516212251,7759
LTC-AUD,1557151516371242,7759
LTC-AUD,1557151516371243,7759
ETH-AUD,1557151516712247,18285
ZEC-AUD,1557151516712258,6889
ZEC-AUD,1557151516777244,6889
BTC-AUD,1557151926629858,563755
BTC-AUD,1557151926629859,563755
BTC-AUD,1557151926629860,563755
LTC-AUD,1557151927692868,7419
ETH-AUD,1557151927692874,18566
ZEC-AUD,1557151928015866,6751
ZEC-AUD,1557151928300864,6751
ZEC-AUD,1557151928300864,6751
ZEC-AUD,1557151928617868,6739
ZEC-AUD,1557151754703200,6750
ZEC-AUD,1557151754824181,6750
ZEC-AUD,1557151754824181,6750
ETH-AUD,1557151755203195,18542
ETH-AUD,1557151755203199,18533
ETH-AUD,1557151755279183,18542
ETH-AUD,1557151755279183,18542
ETH-AUD,1557151755279183,18533
ETH-AUD,1557151755279183,18533
ZEC-AUD,1557151547435364,6865
ZEC-AUD,1557151547435364,6865
LTC-AUD,1557151547454364,7720
LTC-AUD,1557151547454365,7720
LTC-AUD,1557151547454366,7718
LTC-AUD,1557151547454366,7720
LTC-AUD,1557151547460366,7718
ETH-AUD,1557151547573377,18845
ETH-AUD,1557151547657365,18845
ETH-AUD,1557151547657365,18845
LTC-AUD,1557151755537190,7495
LTC-AUD,1557151755822185,7495
LTC-AUD,1557151755822185,7495
LTC-AUD,1557151756207197,7737
BTC-AUD,1557151756207200,558914
BTC-AUD,1557151756328188,558914
BTC-AUD,1557151756328188,558914
LTC-AUD,1557151756360187,7737
LTC-AUD,1557151756360187,7737
ZEC-AUD,1557151683890902,6814
LTC-AUD,1557151683908908,7518
BTC-AUD,1557151521309264,555311
BTC-AUD,1557151501736184,552568
LTC-AUD,1557151417070852,7707
LTC-AUD,1557151417091852,7707
BTC-AUD,1557151417108851,553240
BTC-AUD,1557151417108851,553240
ZEC-AUD,1557151417105851,6813
ZEC-AUD,1557151417192851,6930
ETH-AUD,1557151417434854,18806
ETH-AUD,1557151417469864,18666
LTC-AUD,1557151417469866,7691
ETH-AUD,1557151417517854,18806
ZEC-AUD,1557151417604855,6930
LTC-AUD,1557151417643853,7691
LTC-AUD,1557151417643853,7691
ETH-AUD,1557151417643853,18666
ETH-AUD,1557151417643853,18666
ZEC-AUD,1557151417668854,6930
ZEC-AUD,1557151417796857,6817
LTC-AUD,1557151417796864,7771
LTC-AUD,1557151417796868,7761
ZEC-AUD,1557151418104855,6817
ZEC-AUD,1557151418104856,6817
ZEC-AUD,1557151418104857,6817
ZEC-AUD,1557151418104859,6932
LTC-AUD,1557151418138855,7771
LTC-AUD,1557151418138856,7771
LTC-AUD,1557151418138857,7771
LTC-AUD,1557151418138857,7761
ZEC-AUD,1557151418178856,6932
ZEC-AUD,1557151418495867,6919
ETH-AUD,1557151502115206,18381
BTC-AUD,1557151522242266,555319
BTC-AUD,1557151522242282,555329
LTC-AUD,1557151920613837,7587
ETH-AUD,1557151920906836,18588
BTC-AUD,1557151920963838,565490
BTC-AUD,1557151921349838,565490
LTC-AUD,1557151921486844,7591
ETH-AUD,1557151760070222,18089
ETH-AUD,1557151760162202,18089
ETH-AUD,1557151760162202,18089
ZEC-AUD,1557151760200202,6496
ZEC-AUD,1557151760225205,6745
BTC-AUD,1557151760225207,560580
BTC-AUD,1557151760225211,560588
ETH-AUD,1557151760225222,18514
ETH-AUD,1557151760321203,18514
ETH-AUD,1557151760321203,18514
BTC-AUD,1557151760370203,560580
BTC-AUD,1557151760370204,560580
BTC-AUD,1557151760370205,560580
BTC-AUD,1557151760370206,560035
BTC-AUD,1557151760370206,560580
BTC-AUD,1557151760370206,560588
BTC-AUD,1557151760370206,560588
ZEC-AUD,1557151760378203,6745
ZEC-AUD,1557151760378203,6745
LTC-AUD,1557151921578838,7591
LTC-AUD,1557151921578839,7591
LTC-AUD,1557151921578840,7591
LTC-AUD,1557151921578841,7591
LTC-AUD,1557151921579840,7579
LTC-AUD,1557151921579841,7579
ETH-AUD,1557151921990852,18759
ZEC-AUD,1557151921990859,6744
ZEC-AUD,1557151922215840,6744
ETH-AUD,1557151922225841,18759
ETH-AUD,1557151922225842,18759
ZEC-AUD,1557151922653849,6299
ZEC-AUD,1557151922734846,6711
ZEC-AUD,1557151922787844,6711
ZEC-AUD,1557151922787844,6299
ZEC-AUD,1557151922787844,6299
BTC-AUD,1557151923343849,566080
ZEC-AUD,1557151923552848,6711
ETH-AUD,1557151923601849,18749
BTC-AUD,1557151679025883,554550
BTC-AUD,1557151679025883,560164
BTC-AUD,1557151679025884,560164
BTC-AUD,1557151819320437,563888
BTC-AUD,1557151819320437,563888
BTC-AUD,1557151819696446,563318
BTC-AUD,1557151820081438,563318
BTC-AUD,1557151820081438,563318
ZEC-AUD,1557151821701456,6717
ZEC-AUD,1557151821776445,6717
ZEC-AUD,1557151821776446,6717
ZEC-AUD,1557151822202462,6702
ZEC-AUD,1557151822288447,6702
ZEC-AUD,1557151822288447,6702
BTC-AUD,1557151824228472,562753
BTC-AUD,1557151824319455,562753
BTC-AUD,1557151824319455,562753
ZEC-AUD,1557151824991477,6413
LTC-AUD,1557158447490876,0
ZEC-AUD,1557151825492463,6424
ZEC-AUD,1557151825492471,6443
LTC-AUD,1557151825492474,7477
ZEC-AUD,1557151825492475,6431
ZEC-AUD,1557151825561460,6424
ZEC-AUD,1557151825561460,6424
LTC-AUD,1557151825573460,0
ETH-AUD,1557151826740476,18639
ETH-AUD,1557151826920468,18639
ETH-AUD,1557151826920469,18639
LTC-AUD,1557151826995479,7452
LTC-AUD,1557151826995483,7459
ETH-AUD,1557151826995485,18203
BTC-AUD,1557151827742481,563884
BTC-AUD,1557151827844469,563884
BTC-AUD,1557151828244475,564440
BTC-AUD,1557151828376473,564440
BTC-AUD,1557151828376473,564440
ETH-AUD,1557151828498491,18218
ETH-AUD,1557151829002481,18217
BTC-AUD,1557151829333478,563884
BTC-AUD,1557151829437476,563884
BTC-AUD,1557151830023486,563883
BTC-AUD,1557151830268483,564434
LTC-AUD,1557151251493196,7694
ETH-AUD,1557151251684195,18752
BTC-AUD,1557151251773212,544642
LTC-AUD,1557151251784196,7694
LTC-AUD,1557151251968197,7695
ETH-AUD,1557151674028863,18419
ETH-AUD,1557151674028863,18419
ZEC-AUD,1557151674264867,6825
ZEC-AUD,1557151674264875,6830
ZEC-AUD,1557151674434865,6825
ZEC-AUD,1557151674434866,6825
ZEC-AUD,1557151674434867,6825
ZEC-AUD,1557151674434867,6830
ZEC-AUD,1557151674434867,6830
ZEC-AUD,1557151675271879,6843
LTC-AUD,1557151675337882,7560
LTC-AUD,1557151675586869,7560
LTC-AUD,1557151675586870,7560
LTC-AUD,1557151929697880,7390
ZEC-AUD,1557151929715871,6739
ZEC-AUD,1557151929716871,6739
ETH-AUD,1557151930039879,18765
ETH-AUD,1557151930194872,18765
ETH-AUD,1557151930212892,18569
ETH-AUD,1557151930460873,18569
ETH-AUD,1557151930460875,18765
ETH-AUD,1557151930541881,18759
ETH-AUD,1557151930633875,18765
BTC-AUD,1557151930713879,566036
BTC-AUD,1557151930713891,566045
ETH-AUD,1557151930806874,18759
ETH-AUD,1557151930806874,18759
LTC-AUD,1557151931042877,7570
ZEC-AUD,1557151931042878,6721
ETH-AUD,1557151931042879,18732
BTC-AUD,1557151931042884,562618
BTC-AUD,1557151931042888,562625
BTC-AUD,1557151931042892,562633
ZEC-AUD,1557151931118876,6721
ETH-AUD,1557151931126876,18732
ETH-AUD,1557151931126877,18732
ETH-AUD,1557151931126876,18732
LTC-AUD,1557151931128876,7570
ETH-AUD,1557151578182487,18754
ZEC-AUD,1557151578216486,6806
ZEC-AUD,1557151578216486,6806
LTC-AUD,1557151578610501,7789
ETH-AUD,1557151579263491,18754
LTC-AUD,1557151579263491,7789
LTC-AUD,1557151579263492,7789
LTC-AUD,1557151579263493,7789
LTC-AUD,1557151579293493,7776
LTC-AUD,1557151579293494,7776
ETH-AUD,1557151579308498,18759
ETH-AUD,1557151579877493,18754
ETH-AUD,1557151579924492,18759
ETH-AUD,1557151579924492,18759
ETH-AUD,1557151580168501,18543
ETH-AUD,1557151580335494,18543
ETH-AUD,1557151580335494,18543
ZEC-AUD,1557151581314513,6657
ETH-AUD,1557151581676507,18594
ZEC-AUD,1557151581676514,6810
ZEC-AUD,1557151581822500,6657
ZEC-AUD,1557151581822501,6657
ETH-AUD,1557151581874500,18594
ZEC-AUD,1557151581899500,6810
ZEC-AUD,1557151581899500,6810
ETH-AUD,1557151581989501,18594
ZEC-AUD,1557151582819507,6632
LTC-AUD,1557151582819522,7623
LTC-AUD,1557151582890504,7623
ZEC-AUD,1557151582934504,6632
ZEC-AUD,1557151582934504,6632
BTC-AUD,1557151583321523,556347
BTC-AUD,1557151583650507,556347
BTC-AUD,1557151583650507,556347
ETH-AUD,1557151583686519,18612
ETH-AUD,1557151583686527,18597
ETH-AUD,1557151583860508,18612
ETH-AUD,1557151583860508,18612
ETH-AUD,1557151583861508,18597
ETH-AUD,1557151583861508,18597
ZEC-AUD,1557151583978510,6716
LTC-AUD,1557151584187515,7747
BTC-AUD,1557151584187522,558020
LTC-AUD,1557151584288510,7747
LTC-AUD,1557151584288510,7747
BTC-AUD,1557151584284510,558020
BTC-AUD,1557151584688516,558017
BTC-AUD,1557151585002516,558017
BTC-AUD,1557151585002517,558017
BTC-AUD,1557151585002518,558017
ZEC-AUD,1557151585190516,6790
ZEC-AUD,1557151585190520,6784
ZEC-AUD,1557151585318514,6790
ZEC-AUD,1557151585318514,6790
ZEC-AUD,1557151585318514,6784
ZEC-AUD,1557151585452516,6784
ZEC-AUD,1557151585482515,6784
ZEC-AUD,1557151586696522,6804
BTC-AUD,1557151586784521,558020
ZEC-AUD,1557151586994520,6804
ZEC-AUD,1557151586994520,6804
LTC-AUD,1557151587198523,7739
LTC-AUD,1557151587275521,7739
LTC-AUD,1557151587275521,7739
ETH-AUD,1557151587345538,18745
LTC-AUD,1557151587345540,7643
LTC-AUD,1557151587417523,7643
LTC-AUD,1557151587417524,7643
LTC-AUD,1557151587417525,7643
ETH-AUD,1557151587423522,18745
ETH-AUD,1557151587423522,18745
ETH-AUD,1557151587698535,18583
ZEC-AUD,1557151587846535,6634
ETH-AUD,1557151587918526,18583
ETH-AUD,1557151587918526,18583
ZEC-AUD,1557151587958530,6634
ZEC-AUD,1557151587958531,6634
ZEC-AUD,1557151587958532,6634
ZEC-AUD,1557151587958533,6634
ETH-AUD,1557151588705539,18605
BTC-AUD,1557151588851529,555798
BTC-AUD,1557151589091528,555798
BTC-AUD,1557151589091528,555798
ETH-AUD,1557151589133530,18605
BTC-AUD,1557151629003686,555187
BTC-AUD,1557151629003686,555187
ZEC-AUD,1557151830526482,6398
BTC-AUD,1557151830652480,564434
BTC-AUD,1557151830652480,564434
ZEC-AUD,1557151830933481,6398
ZEC-AUD,1557151830933482,6398
LTC-AUD,1557151831274500,7756
ZEC-AUD,1557151831528502,6373
LTC-AUD,1557151831537483,7756
LTC-AUD,1557151831537484,7756
LTC-AUD,1557151831537485,7756
LTC-AUD,1557151831774490,7748
LTC-AUD,1557151831774494,7768
LTC-AUD,1557151831894485,7748
LTC-AUD,1557151831894485,7748
LTC-AUD,1557151831894485,7768
LTC-AUD,1557151831894485,7768
BTC-AUD,1557151832277495,563310
BTC-AUD,1557151832441487,563310
BTC-AUD,1557151832441487,563310
ZEC-AUD,1557151629024686,6831
ZEC-AUD,1557151629024686,6831
BTC-AUD,1557151629123687,562460
ETH-AUD,1557151833789500,18646
LTC-AUD,1557151629436693,7734
BTC-AUD,1557151679025883,560164
LTC-AUD,1557151679303890,7821
LTC-AUD,1557151679380885,7821
LTC-AUD,1557151679380885,7821
ZEC-AUD,1557151679806897,6835
ZEC-AUD,1557151679925886,6835
ZEC-AUD,1557151679925886,6835
ZEC-AUD,1557151679994889,6527
ZEC-AUD,1557151680158888,6527
ETH-AUD,1557151680307900,18473
ETH-AUD,1557151680382900,18446
ETH-AUD,1557151680792890,18473
ETH-AUD,1557151680792891,18473
ETH-AUD,1557151680792892,18473
ETH-AUD,1557151680792893,18473
ETH-AUD,1557151680880890,18446
BTC-AUD,1557151680885907,560710
ETH-AUD,1557151680918891,18446
BTC-AUD,1557151681067891,560710
BTC-AUD,1557151931135876,562618
BTC-AUD,1557151931135876,562625
BTC-AUD,1557151931135876,562633
BTC-AUD,1557151931135876,562633
LTC-AUD,1557151931543891,7577
LTC-AUD,1557151931803878,7577
LTC-AUD,1557151931803879,7577
LTC-AUD,1557151931803880,7570
LTC-AUD,1557151931803880,7577
LTC-AUD,1557151932218881,7570
ZEC-AUD,1557151933177887,6721
BTC-AUD,1557151933547902,563179
ZEC-AUD,1557151933680887,6721
BTC-AUD,1557151933700886,563179
BTC-AUD,1557151934049904,563754
LTC-AUD,1557151934223898,7417
BTC-AUD,1557151934311888,563754
BTC-AUD,1557151934311888,563754
BTC-AUD,1557151934724899,566031
LTC-AUD,1557151935053901,7572
ZEC-AUD,1557151935053910,6698
LTC-AUD,1557151935176893,7572
LTC-AUD,1557151935176893,7572
ZEC-AUD,1557151935192892,6698
ZEC-AUD,1557151935192892,6698
ZEC-AUD,1557151252158199,7025
ETH-AUD,1557151935554901,18630
ETH-AUD,1557151935554905,18648
ETH-AUD,1557151935554913,18649
ETH-AUD,1557151935728906,18581
ETH-AUD,1557151935895894,18630
ETH-AUD,1557151935895894,18630
ETH-AUD,1557151935895894,18648
ETH-AUD,1557151935895895,18648
ETH-AUD,1557151935895896,18648
ETH-AUD,1557151935895894,18648
ETH-AUD,1557151935895896,18649
ETH-AUD,1557151935895896,18649
ETH-AUD,1557151935895896,18581
BTC-AUD,1557151935906894,563746
BTC-AUD,1557151935906895,563746
BTC-AUD,1557151936221897,563746
ETH-AUD,1557151937058919,18616
ZEC-AUD,1557151516777244,6889
ETH-AUD,1557151516784244,18285
ETH-AUD,1557151516784245,18285
ZEC-AUD,1557151516904247,6785
ZEC-AUD,1557151517025246,6785
LTC-AUD,1557151252158206,7905
BTC-AUD,1557151252501198,544642
BTC-AUD,1557151252501198,544642
ETH-AUD,1557151778182273,18629
ETH-AUD,1557151778182273,18629
BTC-AUD,1557151670758851,555110
BTC-AUD,1557151670758859,555120
ZEC-AUD,1557151670758861,6821
ETH-AUD,1557151778192285,18093
ETH-AUD,1557151670936852,18378
BTC-AUD,1557151671003852,555110
BTC-AUD,1557151671003852,555120
BTC-AUD,1557151671003852,555120
ZEC-AUD,1557151671003851,6512
ZEC-AUD,1557151671003851,6519
ZEC-AUD,1557151671006851,6821
ZEC-AUD,1557151671006851,6821
BTC-AUD,1557151671322861,560706
ZEC-AUD,1557151671322863,6520
ZEC-AUD,1557151671322867,6524
ZEC-AUD,1557151359436622,7032
ETH-AUD,1557151359489622,18502
ETH-AUD,1557151359489622,18502
ETH-AUD,1557151359512623,18853
ZEC-AUD,1557151359499623,6829
ETH-AUD,1557151359545622,18882
ETH-AUD,1557151359545623,18882
ETH-AUD,1557151359545624,18882
ETH-AUD,1557151359545625,18882
ZEC-AUD,1557151359563638,7010
ZEC-AUD,1557151359770623,7010
ZEC-AUD,1557151252789218,7002
ETH-AUD,1557151253161212,18823
BTC-AUD,1557151517719256,554200
LTC-AUD,1557151517906258,7570
BTC-AUD,1557151681067892,560710
BTC-AUD,1557151681067893,560710
LTC-AUD,1557151681813900,7804
ZEC-AUD,1557151418573857,6919
ZEC-AUD,1557151418573857,6919
