unique_identifier,timestamp,price
BTC-AUD,1557151943363926,567732
ETH-AUD,1557151943366924,18653
ETH-AUD,1557151943366925,18653
ETH-AUD,1557151943366926,18653
ETH-AUD,1557151943367924,18665
ETH-AUD,1557151943367925,18665
BTC-AUD,1557151943585930,562598
LTC-AUD,1557151943761935,7396
BTC-AUD,1557151943761938,567725
BTC-AUD,1557151943992926,562598
BTC-AUD,1557151943992926,562598
BTC-AUD,1557151943992928,562622
LTC-AUD,1557151944262933,7387
LTC-AUD,1557151944355928,7396
LTC-AUD,1557151944425930,7387
BTC-AUD,1557151944450928,567725
BTC-AUD,1557151944450928,567725
ETH-AUD,1557151944592941,18573
ETH-AUD,1557151944671930,18573
ETH-AUD,1557151944671930,18573
LTC-AUD,1557151944883932,7426
LTC-AUD,1557151944887931,7426
ZEC-AUD,1557151945095942,6698
ZEC-AUD,1557151945226931,6698
ZEC-AUD,1557151945226931,6698
BTC-AUD,1557151945720935,562067
LTC-AUD,1557151945596943,7517
ETH-AUD,1557151649182766,18427
ZEC-AUD,1557151649206776,6528
ETH-AUD,1557151649290767,18427
ETH-AUD,1557151649525782,18442
BTC-AUD,1557151649681768,550383
BTC-AUD,1557151649718768,550383
ETH-AUD,1557151649796768,18442
ETH-AUD,1557151649796769,18442
LTC-AUD,1557151650026782,7741
LTC-AUD,1557151650026786,7739
ZEC-AUD,1557151650026787,6846
LTC-AUD,1557151650098771,7732
LTC-AUD,1557151650098771,7741
LTC-AUD,1557151650098771,7741
LTC-AUD,1557151650098771,7739
LTC-AUD,1557151650098772,7732
LTC-AUD,1557151650098772,7739
LTC-AUD,1557151650098773,7739
ZEC-AUD,1557151650175770,6826
ZEC-AUD,1557151650176769,6846
ZEC-AUD,1557151650176770,6826
LTC-AUD,1557151650213771,7583
ETH-AUD,1557151650213789,18431
LTC-AUD,1557151650528772,7758
LTC-AUD,1557151650715773,7579
BTC-AUD,1557151650715780,564681
LTC-AUD,1557151650967772,7758
BTC-AUD,1557151651218774,564688
BTC-AUD,1557151651530791,550174
BTC-AUD,1557151651654775,550174
ETH-AUD,1557151651719795,18419
ETH-AUD,1557151652222781,18401
BTC-AUD,1557151652222786,565240
LTC-AUD,1557151652222795,7554
ETH-AUD,1557151652573782,18385
BTC-AUD,1557151652670781,550174
BTC-AUD,1557151652686780,550174
LTC-AUD,1557151652695781,7741
ETH-AUD,1557151652726781,18385
LTC-AUD,1557151653132791,7739
ETH-AUD,1557151653132801,18395
ETH-AUD,1557151653226781,18395
LTC-AUD,1557151525443292,7583
BTC-AUD,1557151646192770,564689
LTC-AUD,1557151646508757,7719
LTC-AUD,1557151646672755,7719
LTC-AUD,1557151646672755,7719
LTC-AUD,1557151646694765,7547
ETH-AUD,1557151646694775,18411
LTC-AUD,1557151647009759,7702
BTC-AUD,1557151647009762,551836
LTC-AUD,1557151647073757,7702
LTC-AUD,1557151647073757,7702
BTC-AUD,1557151647129757,551836
BTC-AUD,1557151647129757,551836
ETH-AUD,1557151647197769,18448
ZEC-AUD,1557151647516762,6829
ZEC-AUD,1557151647516766,6821
ZEC-AUD,1557151647635759,6829
ZEC-AUD,1557151647635759,6829
ZEC-AUD,1557151647635759,6821
ZEC-AUD,1557151647635759,6821
BTC-AUD,1557151647698760,564671
LTC-AUD,1557151648705773,7574
ZEC-AUD,1557151648705782,6519
LTC-AUD,1557151649206771,7593
BTC-AUD,1557151649206782,564109
ZEC-AUD,1557151649525769,6846
ETH-AUD,1557151649525774,18461
LTC-AUD,1557151649525776,7733
BTC-AUD,1557151649525783,550183
BTC-AUD,1557151649718767,550183
BTC-AUD,1557151649718768,550183
BTC-AUD,1557151649718769,550183
ZEC-AUD,1557151649717767,6846
ZEC-AUD,1557151649717767,6846
ETH-AUD,1557151649738767,18461
LTC-AUD,1557151649740767,7733
LTC-AUD,1557151649740767,7733
BTC-AUD,1557151649710780,564693
ETH-AUD,1557151650026772,18465
BTC-AUD,1557151650026773,549610
ETH-AUD,1557151650095770,18465
ETH-AUD,1557151650095770,18465
BTC-AUD,1557151650150771,549610
ZEC-AUD,1557151650213784,6535
LTC-AUD,1557151684002903,7526
LTC-AUD,1557151684002904,7526
LTC-AUD,1557151684002904,7517
ETH-AUD,1557151684326924,18451
BTC-AUD,1557151684416905,562965
BTC-AUD,1557151684416917,562952
ZEC-AUD,1557151684416919,6486
ETH-AUD,1557151684416924,18401
BTC-AUD,1557151684616905,562965
BTC-AUD,1557151684616905,562965
BTC-AUD,1557151684616905,562952
BTC-AUD,1557151684616905,562952
ZEC-AUD,1557151684631905,6486
ETH-AUD,1557151684646905,18451
ETH-AUD,1557151684646905,18401
ETH-AUD,1557151684646905,18401
ETH-AUD,1557151684926914,18429
ETH-AUD,1557151684831918,18451
ZEC-AUD,1557151684831921,6839
ETH-AUD,1557151685240907,18429
ETH-AUD,1557151685240908,18429
ETH-AUD,1557151685240907,18429
ETH-AUD,1557151685241907,18451
ZEC-AUD,1557151685248907,6839
BTC-AUD,1557151685855923,556764
ETH-AUD,1557151685902912,18451
ETH-AUD,1557151685918911,18451
ETH-AUD,1557151685918912,18451
BTC-AUD,1557151685944910,556764
BTC-AUD,1557151685965911,556764
LTC-AUD,1557151686357922,7786
LTC-AUD,1557151686681913,7786
LTC-AUD,1557151686681913,7786
ETH-AUD,1557151686791915,18451
LTC-AUD,1557151686951916,7789
BTC-AUD,1557151686957927,561262
ETH-AUD,1557151687001915,18451
LTC-AUD,1557151687006915,7789
ZEC-AUD,1557151687068916,6486
BTC-AUD,1557151687101914,561262
LTC-AUD,1557151687138917,7533
LTC-AUD,1557151687138918,7533
LTC-AUD,1557151687458922,7493
BTC-AUD,1557151449169977,552078
BTC-AUD,1557151449309979,553722
BTC-AUD,1557151449427978,553722
BTC-AUD,1557151449427978,553722
ETH-AUD,1557151449422980,18429
ETH-AUD,1557151449468980,18429
ETH-AUD,1557151449547995,18835
ETH-AUD,1557151449547999,18825
ETH-AUD,1557151449639979,18835
ETH-AUD,1557151449639979,18825
ETH-AUD,1557151449639979,18825
LTC-AUD,1557151449812994,7711
LTC-AUD,1557151449947983,7711
LTC-AUD,1557151449947984,7711
LTC-AUD,1557151449947985,7711
ETH-AUD,1557151449977982,18429
ZEC-AUD,1557151450048984,6784
ZEC-AUD,1557151450294983,6784
ZEC-AUD,1557151450294984,6784
ETH-AUD,1557151450312990,18343
ETH-AUD,1557151450380982,18343
ETH-AUD,1557151450380982,18343
ETH-AUD,1557151450550991,18859
ZEC-AUD,1557151450815003,6866
ETH-AUD,1557151450937986,18403
ETH-AUD,1557151450965984,18859
ETH-AUD,1557151450965985,18859
ZEC-AUD,1557151450947984,6866
ZEC-AUD,1557151450947984,6866
LTC-AUD,1557151451054991,7709
ZEC-AUD,1557151451335989,6870
BTC-AUD,1557151451335995,553165
ZEC-AUD,1557151451336001,6887
LTC-AUD,1557151451336004,7689
ETH-AUD,1557151451407987,18859
ETH-AUD,1557151451407988,18403
LTC-AUD,1557151451453986,7689
LTC-AUD,1557151451453986,7689
ZEC-AUD,1557151451492987,6870
ZEC-AUD,1557151451492987,6887
ZEC-AUD,1557151451492987,6887
BTC-AUD,1557151451469986,553165
ZEC-AUD,1557151451554994,6765
LTC-AUD,1557151945853934,7517
LTC-AUD,1557151945853934,7517
LTC-AUD,1557151946097937,7521
ETH-AUD,1557151946097951,18574
ETH-AUD,1557151946208938,18574
ETH-AUD,1557151946208938,18574
LTC-AUD,1557151946228935,7521
ETH-AUD,1557151946267951,18717
ETH-AUD,1557151946656939,18579
ETH-AUD,1557151946657938,18579
ETH-AUD,1557151947099958,18571
LTC-AUD,1557151947160940,7521
LTC-AUD,1557151947160941,7521
ETH-AUD,1557151947233939,18571
ETH-AUD,1557151947233939,18571
ETH-AUD,1557151947273947,18666
LTC-AUD,1557151947273957,7362
ETH-AUD,1557151947600944,18550
ETH-AUD,1557151947600948,18566
BTC-AUD,1557151947600957,561493
ETH-AUD,1557151947742941,18550
ETH-AUD,1557151947742941,18566
ETH-AUD,1557151947742942,18566
ETH-AUD,1557151947742943,18566
BTC-AUD,1557151947780941,561493
BTC-AUD,1557151947780942,561493
BTC-AUD,1557151947780943,561493
BTC-AUD,1557151947774958,568299
BTC-AUD,1557151948776950,567709
LTC-AUD,1557151949614954,7497
LTC-AUD,1557151949614958,7506
LTC-AUD,1557151949784949,7497
LTC-AUD,1557151949784949,7497
LTC-AUD,1557151949784949,7506
ZEC-AUD,1557151950116965,6722
LTC-AUD,1557151950251952,7506
ZEC-AUD,1557151950359951,6722
ZEC-AUD,1557151950359952,6722
ZEC-AUD,1557151950359953,6722
LTC-AUD,1557151951117964,7524
LTC-AUD,1557151951225955,7524
LTC-AUD,1557151951225955,7524
BTC-AUD,1557151951621961,560910
BTC-AUD,1557151650213786,565245
ZEC-AUD,1557151650528777,6844
ETH-AUD,1557151650715783,18425
ZEC-AUD,1557151650939775,6844
ZEC-AUD,1557151650939775,6844
BTC-AUD,1557151651218782,564695
BTC-AUD,1557151651511778,549848
LTC-AUD,1557151651530776,7747
LTC-AUD,1557151651530792,7772
LTC-AUD,1557151651585777,7747
LTC-AUD,1557151651585778,7747
LTC-AUD,1557151651585779,7747
LTC-AUD,1557151651585779,7772
LTC-AUD,1557151651585779,7772
ETH-AUD,1557151652035780,18408
ETH-AUD,1557151652096777,18408
ETH-AUD,1557151652096778,18408
LTC-AUD,1557151652222787,7577
BTC-AUD,1557151652573779,550706
LTC-AUD,1557151652573792,7752
BTC-AUD,1557151652670779,550706
BTC-AUD,1557151652670780,550706
BTC-AUD,1557151652670781,550706
LTC-AUD,1557151652695781,7752
ETH-AUD,1557151652726781,18416
ETH-AUD,1557151652726782,18416
ETH-AUD,1557151653132785,18376
ZEC-AUD,1557151653132792,6831
ZEC-AUD,1557151653132796,6844
ZEC-AUD,1557151653218781,6831
ZEC-AUD,1557151653218781,6844
ZEC-AUD,1557151653225783,6831
ETH-AUD,1557151653226783,18376
LTC-AUD,1557151653243795,7548
ZEC-AUD,1557151653243796,6528
ETH-AUD,1557151653243801,18374
ZEC-AUD,1557151653634786,6821
ETH-AUD,1557151653634795,18407
ETH-AUD,1557151653722783,18407
ETH-AUD,1557151653722784,18407
ETH-AUD,1557151653722785,18407
LTC-AUD,1557151653745793,7573
ETH-AUD,1557151653745803,18389
BTC-AUD,1557151687458925,560699
LTC-AUD,1557151687598918,7789
LTC-AUD,1557151687598919,7789
ZEC-AUD,1557151687707918,6486
LTC-AUD,1557151687731917,7493
LTC-AUD,1557151687731918,7493
LTC-AUD,1557151687731919,7493
BTC-AUD,1557151687828917,560699
ETH-AUD,1557151687861929,18504
ETH-AUD,1557151687908918,18504
ETH-AUD,1557151687908918,18504
LTC-AUD,1557151688862923,7776
LTC-AUD,1557151689208923,7776
LTC-AUD,1557151689208924,7776
BTC-AUD,1557158236658031,0
ETH-AUD,1557151689364943,18507
ETH-AUD,1557151689436924,18507
ETH-AUD,1557151689436925,18507
ETH-AUD,1557151689436926,18507
BTC-AUD,1557151689480924,0
LTC-AUD,1557151689737927,7776
ETH-AUD,1557151689960935,18474
BTC-AUD,1557151689968931,560127
BTC-AUD,1557151690108926,560127
BTC-AUD,1557151690108927,560127
BTC-AUD,1557151690108926,560127
LTC-AUD,1557151690170928,7776
ETH-AUD,1557151690424932,18474
BTC-AUD,1557151690471945,560701
BTC-AUD,1557151690870934,559003
LTC-AUD,1557151690870939,7779
LTC-AUD,1557151690870947,7785
BTC-AUD,1557151691021930,559003
BTC-AUD,1557151691021931,559003
LTC-AUD,1557151691049930,7779
LTC-AUD,1557151691049930,7779
LTC-AUD,1557151691049930,7785
LTC-AUD,1557151691049930,7785
ZEC-AUD,1557151691875936,6798
ZEC-AUD,1557151691959934,6798
ZEC-AUD,1557151691959935,6798
BTC-AUD,1557151693877942,557879
ETH-AUD,1557151693877957,18519
LTC-AUD,1557151525591278,7595
LTC-AUD,1557151525591278,7595
LTC-AUD,1557151525591278,7583
LTC-AUD,1557151526445292,7593
LTC-AUD,1557151526759283,7593
LTC-AUD,1557151526759284,7593
BTC-AUD,1557151526777284,555320
ETH-AUD,1557151526777287,18275
BTC-AUD,1557151526859283,555320
LTC-AUD,1557151526875284,7593
ETH-AUD,1557151526872283,18275
ETH-AUD,1557151526872283,18275
ETH-AUD,1557151527278293,18283
ZEC-AUD,1557151527600288,6898
ETH-AUD,1557151527603286,18283
ETH-AUD,1557151527603286,18283
ZEC-AUD,1557151527667290,6783
ZEC-AUD,1557151527667291,6783
ZEC-AUD,1557151528262291,6782
ZEC-AUD,1557151528304290,6782
ZEC-AUD,1557151528557291,6782
ZEC-AUD,1557151528781306,6907
ZEC-AUD,1557151528828292,6782
ZEC-AUD,1557151528953292,6907
ZEC-AUD,1557151528953293,6907
ZEC-AUD,1557151528953294,6907
ZEC-AUD,1557151528953295,6907
ZEC-AUD,1557151528953296,6907
BTC-AUD,1557151528967305,551449
ZEC-AUD,1557151529284308,6904
BTC-AUD,1557151529378293,551449
BTC-AUD,1557151529378294,551449
BTC-AUD,1557151529378295,551449
ZEC-AUD,1557151529426293,6904
ZEC-AUD,1557151529426294,6904
ZEC-AUD,1557151529426295,6904
ZEC-AUD,1557151529426296,6903
ZEC-AUD,1557151529426296,6904
ZEC-AUD,1557151529492295,6903
ZEC-AUD,1557151529874298,6904
ZEC-AUD,1557151529874299,6904
ZEC-AUD,1557151529874300,6904
ZEC-AUD,1557151529953297,6904
BTC-AUD,1557151951855957,560910
BTC-AUD,1557151951855957,560910
LTC-AUD,1557151952125964,7510
LTC-AUD,1557151952125968,7521
ZEC-AUD,1557151952125977,6726
ZEC-AUD,1557151952234959,6726
ZEC-AUD,1557151952234960,6726
LTC-AUD,1557151952245959,7510
LTC-AUD,1557151952245959,7510
LTC-AUD,1557151952245959,7521
LTC-AUD,1557151952245959,7521
ZEC-AUD,1557151953633983,6741
ZEC-AUD,1557151954013969,6741
ZEC-AUD,1557151954013970,6741
ZEC-AUD,1557151954013971,6741
ZEC-AUD,1557151954133969,6749
ZEC-AUD,1557151954550971,6749
ZEC-AUD,1557151954550972,6749
ETH-AUD,1557151955147990,18624
ETH-AUD,1557151955240971,18624
ETH-AUD,1557151955240971,18624
BTC-AUD,1557151956657989,560910
BTC-AUD,1557151956728977,560910
BTC-AUD,1557151956728978,560910
ETH-AUD,1557151957157998,18597
ETH-AUD,1557151957241978,18597
ETH-AUD,1557151957241978,18597
ETH-AUD,1557151958663996,18621
ETH-AUD,1557151958771984,18621
ETH-AUD,1557151958771984,18621
BTC-AUD,1557151959167999,560339
BTC-AUD,1557151959318989,560339
BTC-AUD,1557151959318989,560339
ZEC-AUD,1557151959669007,6693
ZEC-AUD,1557151959768988,6693
ZEC-AUD,1557151959768989,6693
ZEC-AUD,1557151959768990,6693
ZEC-AUD,1557151961175009,6688
ZEC-AUD,1557151961287994,6688
LTC-AUD,1557151961677002,7548
LTC-AUD,1557151961770998,7548
LTC-AUD,1557151961770998,7548
BTC-AUD,1557151962178999,562597
ZEC-AUD,1557151451901989,6870
ETH-AUD,1557151452337998,18314
BTC-AUD,1557151452552993,553165
ETH-AUD,1557151452557991,18314
ETH-AUD,1557151452557991,18314
ZEC-AUD,1557151452564992,6870
BTC-AUD,1557151452565992,553165
ZEC-AUD,1557151452948993,6870
ZEC-AUD,1557151453075008,6786
LTC-AUD,1557151453347012,7703
ZEC-AUD,1557151453347013,6865
LTC-AUD,1557151453448994,7703
LTC-AUD,1557151453448995,7703
LTC-AUD,1557151453448996,7703
LTC-AUD,1557151453448997,7703
ZEC-AUD,1557151453475994,6865
LTC-AUD,1557151453578005,7718
LTC-AUD,1557151453578009,7705
LTC-AUD,1557151453578013,7697
ETH-AUD,1557151453850012,18296
ETH-AUD,1557151453958000,18296
ETH-AUD,1557151453958001,18296
ETH-AUD,1557151453958002,18296
LTC-AUD,1557151454360004,7691
ETH-AUD,1557151454360010,18303
ETH-AUD,1557151454479998,18303
ETH-AUD,1557151454479998,18303
ZEC-AUD,1557151454474999,6865
LTC-AUD,1557151454480998,7691
LTC-AUD,1557151454480998,7691
ZEC-AUD,1557151454580006,6767
BTC-AUD,1557151454863009,552615
ZEC-AUD,1557151455095002,6865
BTC-AUD,1557151455199001,552615
BTC-AUD,1557151455199001,552615
BTC-AUD,1557151455969006,552083
LTC-AUD,1557151456367008,7722
BTC-AUD,1557151456367019,551526
BTC-AUD,1557151456480007,552083
BTC-AUD,1557151456542006,551526
BTC-AUD,1557151456542007,551526
BTC-AUD,1557151456542008,551526
LTC-AUD,1557151456530006,7722
ZEC-AUD,1557151530449299,6904
LTC-AUD,1557151530475300,7618
LTC-AUD,1557151530566298,7618
LTC-AUD,1557151530789305,7717
ETH-AUD,1557151653226782,18395
ETH-AUD,1557151653226783,18395
LTC-AUD,1557151653235781,7739
ZEC-AUD,1557151653243784,6530
ETH-AUD,1557151653634787,18397
BTC-AUD,1557151653634796,551805
ZEC-AUD,1557151653634802,6842
LTC-AUD,1557151653743784,7739
ETH-AUD,1557151653775783,18397
ZEC-AUD,1557151653791783,6842
ZEC-AUD,1557151653791783,6842
BTC-AUD,1557151653791783,551805
BTC-AUD,1557151653791784,551805
BTC-AUD,1557151653791783,551805
LTC-AUD,1557151653745801,7571
ZEC-AUD,1557151654137792,6851
LTC-AUD,1557151654137799,7750
LTC-AUD,1557151654182786,7739
LTC-AUD,1557151654182787,7741
LTC-AUD,1557151654201785,7750
ZEC-AUD,1557151654231785,6851
ZEC-AUD,1557151654231785,6851
BTC-AUD,1557151654246798,564666
ZEC-AUD,1557151654756798,6554
LTC-AUD,1557151654756801,7584
ZEC-AUD,1557151655142800,6847
ZEC-AUD,1557151655142808,6855
ZEC-AUD,1557151655235791,6847
ZEC-AUD,1557151655235792,6847
ZEC-AUD,1557151655235793,6847
ZEC-AUD,1557151655235794,6847
ZEC-AUD,1557151655236789,6855
ZEC-AUD,1557151655236790,6855
ZEC-AUD,1557151655236791,6855
ETH-AUD,1557151655258801,18336
ETH-AUD,1557151655258805,18330
ETH-AUD,1557151655320789,18336
ETH-AUD,1557151655320790,18336
ETH-AUD,1557151655320791,18336
ZEC-AUD,1557151653754783,6821
ZEC-AUD,1557151653754783,6821
ETH-AUD,1557151654756803,18363
BTC-AUD,1557151654756804,565242
ZEC-AUD,1557151655333790,6831
ZEC-AUD,1557151655333791,6831
ZEC-AUD,1557151655645794,6858
LTC-AUD,1557151655645805,7746
LTC-AUD,1557151655948792,7746
LTC-AUD,1557151655948793,7746
LTC-AUD,1557151655948794,7746
ZEC-AUD,1557151655959795,6858
ETH-AUD,1557151656022794,18461
ETH-AUD,1557151656023795,18405
ETH-AUD,1557151656146809,18508
ETH-AUD,1557151656481797,18508
ETH-AUD,1557151656481797,18508
BTC-AUD,1557151656647808,552370
BTC-AUD,1557151656647812,552371
ZEC-AUD,1557151656647814,6853
BTC-AUD,1557151656765804,564095
BTC-AUD,1557151657004796,552370
BTC-AUD,1557151657004796,552370
BTC-AUD,1557151657004796,552371
BTC-AUD,1557151657004796,552371
ETH-AUD,1557151657003797,18405
ZEC-AUD,1557151657069796,6853
BTC-AUD,1557151657091796,564095
BTC-AUD,1557151657091797,564095
BTC-AUD,1557151657091798,564095
ZEC-AUD,1557151657774801,6844
BTC-AUD,1557151657770812,563549
BTC-AUD,1557151658229801,563549
LTC-AUD,1557151658372803,7593
LTC-AUD,1557151658372804,7593
ZEC-AUD,1557151658384802,6844
ETH-AUD,1557151658652810,18447
LTC-AUD,1557151658652820,7765
ETH-AUD,1557151658921803,18447
ETH-AUD,1557151658921803,18447
LTC-AUD,1557151658931804,7765
LTC-AUD,1557151658931804,7765
ZEC-AUD,1557151659273816,6566
ETH-AUD,1557151694007942,18519
ETH-AUD,1557151694007943,18519
ETH-AUD,1557151694007944,18507
ETH-AUD,1557151694007944,18519
ETH-AUD,1557151694007945,18519
BTC-AUD,1557151694018942,557879
BTC-AUD,1557151694018942,557879
ZEC-AUD,1557151694497959,6505
BTC-AUD,1557151694497961,559562
ZEC-AUD,1557151694879964,6828
ZEC-AUD,1557151695017949,6490
ZEC-AUD,1557151695156946,6828
ETH-AUD,1557151695519968,18480
ETH-AUD,1557151695657948,18480
ETH-AUD,1557151695657949,18480
ZEC-AUD,1557151695882968,6821
ZEC-AUD,1557151695940949,6821
ZEC-AUD,1557151695940949,6821
LTC-AUD,1557151696021968,7486
LTC-AUD,1557151696217950,7486
LTC-AUD,1557151696217950,7486
ETH-AUD,1557151696884957,18464
BTC-AUD,1557151696884958,557309
LTC-AUD,1557151696884967,7772
LTC-AUD,1557151696965953,7772
LTC-AUD,1557151696965953,7772
ETH-AUD,1557151696963953,18464
BTC-AUD,1557151697036954,557309
BTC-AUD,1557151697036954,557309
ZEC-AUD,1557151697271957,6798
ETH-AUD,1557151697386959,18443
LTC-AUD,1557151697579962,7480
ETH-AUD,1557151697579964,18443
ZEC-AUD,1557151697579975,6498
ETH-AUD,1557151697819959,18464
ETH-AUD,1557151697838957,18443
ETH-AUD,1557151697838957,18443
LTC-AUD,1557151697837957,7480
LTC-AUD,1557151697837958,7480
LTC-AUD,1557151697837959,7480
ZEC-AUD,1557151697842958,6498
BTC-AUD,1557151698104963,559001
BTC-AUD,1557151698371959,559001
ZEC-AUD,1557151308371419,7045
BTC-AUD,1557151308373419,548398
BTC-AUD,1557151308373419,548398
BTC-AUD,1557151309042427,545135
BTC-AUD,1557151309115422,545135
BTC-AUD,1557151309115423,545135
ZEC-AUD,1557151309248438,7000
ZEC-AUD,1557151309328423,7000
BTC-AUD,1557151309545433,545669
LTC-AUD,1557151309545434,7939
LTC-AUD,1557151309545438,7943
ETH-AUD,1557151309752445,18675
ZEC-AUD,1557151309814427,7000
ZEC-AUD,1557151309833426,7000
ZEC-AUD,1557151309833427,6842
BTC-AUD,1557151309852425,545669
LTC-AUD,1557151309854425,7939
LTC-AUD,1557151309854426,7939
LTC-AUD,1557151309854427,7939
LTC-AUD,1557151309854428,7939
LTC-AUD,1557151309854429,7934
LTC-AUD,1557151309854429,7939
LTC-AUD,1557151309854429,7943
LTC-AUD,1557151309854430,7934
LTC-AUD,1557151309854430,7943
LTC-AUD,1557151309854431,7943
ETH-AUD,1557151309904425,18675
ZEC-AUD,1557151310049437,6842
ETH-AUD,1557151310255431,18714
LTC-AUD,1557151310255433,7864
ETH-AUD,1557151310255439,18703
LTC-AUD,1557151310375427,7864
LTC-AUD,1557151310375428,7864
LTC-AUD,1557151310375429,7856
ETH-AUD,1557151310376427,18714
ETH-AUD,1557151310376427,18703
ZEC-AUD,1557151310377427,6842
ZEC-AUD,1557151310377428,6842
ZEC-AUD,1557151310377429,6842
ZEC-AUD,1557151310377429,6842
ZEC-AUD,1557151310377430,6842
ETH-AUD,1557151655321789,18330
BTC-AUD,1557151656264794,564687
BTC-AUD,1557151656473794,564687
LTC-AUD,1557151656647797,7770
ZEC-AUD,1557151656647798,6836
ETH-AUD,1557151656647811,18480
LTC-AUD,1557151530978314,7600
LTC-AUD,1557151531164300,7717
LTC-AUD,1557151531164300,7717
LTC-AUD,1557151531164300,7619
LTC-AUD,1557151531164301,7619
LTC-AUD,1557151531164302,7619
LTC-AUD,1557151531165300,7600
LTC-AUD,1557151531165300,7600
ETH-AUD,1557151531291305,18327
ETH-AUD,1557151531474302,18327
ZEC-AUD,1557151531479313,6740
ZEC-AUD,1557151531775303,6740
ZEC-AUD,1557151532292324,6914
BTC-AUD,1557151532481311,553639
ZEC-AUD,1557151532643306,6914
ZEC-AUD,1557151532643306,6914
BTC-AUD,1557151532765307,553639
BTC-AUD,1557151533483310,553655
BTC-AUD,1557151533637312,553655
ZEC-AUD,1557151533797322,6896
ZEC-AUD,1557151533979311,6896
ETH-AUD,1557151533986315,18820
BTC-AUD,1557151533986316,554203
ETH-AUD,1557151534404313,18820
BTC-AUD,1557151534457313,554203
BTC-AUD,1557151534457313,554203
ZEC-AUD,1557151534483315,6896
LTC-AUD,1557151534487327,7605
LTC-AUD,1557151534771316,7605
LTC-AUD,1557151534771317,7605
BTC-AUD,1557151962259998,562597
BTC-AUD,1557151962259998,562597
BTC-AUD,1557151962681009,562029
BTC-AUD,1557151962835000,562029
BTC-AUD,1557151962835000,562029
ZEC-AUD,1557151963186005,6690
ZEC-AUD,1557151963186009,6676
LTC-AUD,1557151963186012,7523
ZEC-AUD,1557151963186017,6701
ZEC-AUD,1557151963251002,6690
ZEC-AUD,1557151963251002,6690
ZEC-AUD,1557151963291002,6676
ZEC-AUD,1557151963291002,6676
ZEC-AUD,1557151963291002,6701
LTC-AUD,1557151963296002,7523
LTC-AUD,1557151963296002,7523
ZEC-AUD,1557151963757006,6688
ETH-AUD,1557151964198018,18570
ETH-AUD,1557151964291008,18570
ETH-AUD,1557151964291009,18570
ETH-AUD,1557151964291010,18570
ZEC-AUD,1557151964700015,6694
LTC-AUD,1557151964700022,7525
LTC-AUD,1557151964821008,7525
LTC-AUD,1557151964821009,7525
LTC-AUD,1557151964821010,7525
ZEC-AUD,1557151964836008,6694
ZEC-AUD,1557151964836009,6688
ZEC-AUD,1557151964836009,6694
ZEC-AUD,1557151964837009,6688
BTC-AUD,1557151966213031,562572
BTC-AUD,1557151966282014,562572
BTC-AUD,1557151966282014,562572
LTC-AUD,1557151966714030,7526
ETH-AUD,1557151966714032,18606
ETH-AUD,1557151966714036,18601
ETH-AUD,1557151966773016,18606
ETH-AUD,1557151966773017,18606
ETH-AUD,1557151966773018,18606
ETH-AUD,1557151966773018,18601
ETH-AUD,1557151966773019,18601
ETH-AUD,1557151966773020,18601
LTC-AUD,1557151966764016,7526
LTC-AUD,1557151456530006,7722
ZEC-AUD,1557151456588014,6757
ETH-AUD,1557151456653009,18906
ZEC-AUD,1557151456870008,6757
ZEC-AUD,1557151456870008,6757
BTC-AUD,1557151456867017,550979
BTC-AUD,1557151456867021,550976
BTC-AUD,1557151456988008,550979
BTC-AUD,1557151456988009,550979
BTC-AUD,1557151456988010,550979
BTC-AUD,1557151456988011,550979
BTC-AUD,1557151456989008,550976
BTC-AUD,1557151456989009,550976
BTC-AUD,1557151456989010,550976
ETH-AUD,1557151457160010,18906
BTC-AUD,1557151457368019,550405
BTC-AUD,1557151457467010,550405
BTC-AUD,1557151457593012,553177
BTC-AUD,1557151457593016,553179
BTC-AUD,1557151457814011,553177
BTC-AUD,1557151457814011,553179
ETH-AUD,1557151458096029,18910
ETH-AUD,1557151458204013,18910
ETH-AUD,1557151458204014,18910
ETH-AUD,1557151458204015,18910
ETH-AUD,1557151458204016,18910
BTC-AUD,1557151458508016,551540
ETH-AUD,1557151458598027,18884
ETH-AUD,1557151458852016,18884
BTC-AUD,1557151459036018,551540
ETH-AUD,1557151459101021,18909
ETH-AUD,1557151459101029,18919
ETH-AUD,1557151459365018,18909
ETH-AUD,1557151459365018,18909
ETH-AUD,1557151459365018,18919
BTC-AUD,1557151459513019,553177
BTC-AUD,1557151459513020,553177
ZEC-AUD,1557151459875031,6852
ZEC-AUD,1557151459875039,6850
ZEC-AUD,1557151459970020,6852
ZEC-AUD,1557151459970020,6852
ZEC-AUD,1557151459970020,6850
ZEC-AUD,1557151459970020,6850
ZEC-AUD,1557151659273820,6576
ETH-AUD,1557151675838886,18419
ZEC-AUD,1557151675889870,6824
ZEC-AUD,1557151675889870,6824
ETH-AUD,1557151675947871,18419
ETH-AUD,1557151675947871,18419
ZEC-AUD,1557151676274883,6824
ZEC-AUD,1557151676400872,6824
ZEC-AUD,1557151676400873,6824
ZEC-AUD,1557151350501594,7041
ZEC-AUD,1557151350800591,6841
ZEC-AUD,1557151350800599,6859
ZEC-AUD,1557151350891588,7041
ZEC-AUD,1557151658230806,6615
ZEC-AUD,1557151658281802,6615
ETH-AUD,1557151658342801,18432
BTC-AUD,1557151258178237,542464
